정책번호,정책제공방법코드,정책명,정책키워드명,정책설명내용,정책대분류명,정책중분류명,정책지원내용,주관기관코드명,운영기관코드명,신청기간구분코드,사업기간구분코드,사업기간시작일자,사업기간종료일자,사업기간기타내용,정책신청방법내용,심사방법내용,신청URL주소,제출서류내용,기타사항내용,참고URL주소1,참고URL주소2,지원도착순서여부,지원대상최소연령,지원대상최대연령,결혼상태코드,소득조건구분코드,소득기타내용,추가신청자격조건내용,참여제안대상내용,조회수,정책거주지역코드,정책전공요건코드,정책취업요건코드,정책학력요건코드,신청시작일자,신청종료일자,정책특화요건코드
20250114005400210249,현금지급,모다드림 청년통장 지원사업,"20만원을,청년이,경남도와",매월 청년이 20만원을 적립하면 경남도와 시군에서 20만원을 추가로 적립하여 청년이 2년간 재직할 경우 만기금 960만원과 이자를 청년 근로자에게 지급,복지문화,취약계층 및 금융지원,"지원내용 
매월 청년이 20만원을 적립하면 경남도와 시군에서 20만원을 추가로 적립하여 청년이 2년간 재직할 경우 만기금 960만원과 이자를 청년 근로자에게 지급
- 월 적립 40만원(도ㆍ시군 월 20만원, 청년 20만원)
- 만기액 960만원(도&middot;시군 각 240만원, 청년 480만원)

지원규모
상반기와 하반기 500명씩 총 1,000명 지원",경상남도,재단법인경상남도투자경제진흥원,특정기간,특정기간,20250101,20251231,,모다드림 청년통장 누리집 온라인 신청,"- 선정기준 : 본인소득, 경남거주기간, 근로ㆍ사업기간,연령 등을 기준으로 선정
- 시군별 배정 인원: 창원 100명, 진주 65명, 통영 20명, 사천 40명, 김해 65명, 밀양 25명, 거제 43명, 양산 50명, 의령 3명, 함안 13명, 창녕 10명, 고성 17명, 남해 5명, 하동 4명, 산청 8명, 함양 10명, 거창 15명, 합천 7명
- 선정결과 발표 : 2025년 3월 말 예정",https://www.modadream.kr/,,,,,N,18,39,제한없음,기타,중위소득 130% 이하,건강보험 및 고용보험 가입자,,244,경상남도,제한없음,"재직자, 자영업자, 프리랜서, 일용근로자",제한없음,20250701,20250731,제한없음
20250114005400210243,채용,사상구 청년자격증 등 응시료 지원사업,"사상구,응시료,예산",청년의 진로 및 직업능력 강화를 위한 어학시험 및 자격증 응시료 비용 지원으로 경제적 부담완화 및 고용촉진의 기회 마련,일자리,취업,"○ (사업기간) 2025. 1. ~ 12. ※ 예산 소진시 사업 종료
○ (대    상) 사상구 주민등록 거주 19세~39세 이하 미취업 청년
○ (지원인원) 약 300여 명 ※ 예산 내 인원 조정 가능 / 1인 중복지원 안됨
○ (지원내용) 연 1회 1인당 10만원 이내 응시료 실비지원
   - (신청자격) 사상구 1년 이상 거주, 소득제한 없음 
   - (지원범위) 어학 17종, 국가기술&middot;전문자격시험, 한국사능력시험 응시자 등
   - (지원방법) 개인별 계좌입금",사상구,,상시,기타,,,예산소진시 사업종료,,,,,,,,N,19,39,제한없음,무관,,,,258,부산 사상구,제한없음,제한없음,제한없음,,,제한없음
20250114005400210242,기타,기장군 청년 면접수당 지원 사업,"청년에,면접비용,2회까지",취업준비 청년에 면접수당을 지원하여 청년의 경제적 부담 완화 ,일자리,취업,19세  ~ 39세 청년에 대해 면접비용 1회 5만원 연 최대 2회까지 지원,경제산업국,경제산업국,특정기간,특정기간,20250101,20251231,,기장군청 홈페이지 온라인 신청,지원 대상에 한해 신청 순으로 선정,https://www.gijang.go.kr/index.gijang?menuCd=DOM_000000104009011001&amp;cpath=,"주민등록표 초본 또는 등본, 건강보험자격득실확인서, 사실증명(사업자등록사실여부), 채용공고문, 면접확인서 및 증빙자료, 통장사본",,,,N,19,39,제한없음,무관,,,,23,부산 기장군,제한없음,미취업자,제한없음,20250203,20251204,제한없음
20250114005400210241,기타,기장군 청년 자격시험 응시료 지원 사업,"시험,거주중인,대하여",취업준비 청년의 자격증&middot;어학 시험 응시에 따른 비용을 지원,일자리,취업,기장군에 거주중인 19세 ~ 39세청년에 대하여  시험 응시지원료 1인당 최대 10만원 실비 지원,경제산업국,경제산업국,특정기간,특정기간,20250101,20251231,,기장군 홈페이지 통한 온라인 신청,지원 대상에 한해 신청순으로 선정,https://www.gijang.go.kr/index.gijang?menuCd=DOM_000000104009010001&amp;cpath=,"주민등록표 초본 또는 등본, 건강보험자격득실확인서, 사실증명(사업자등록사실여부), 응시확인서 또는 성적표, 응시료 결제 영수증, 통장사본",,,,Y,19,39,제한없음,무관,,,,24,부산 기장군,제한없음,미취업자,제한없음,20250203,20251204,제한없음
20250114005400210240,교육,영도청년정책네트워크 운영,"영도구,청년,참여",청년의 정책결정과정에서의 참여 확대 및 지역 청년 간 소통창구 역할,참여권리,청년참여,"○ 모집대상 : 영도구 거주 또는 활동하는 18~39세 청년 30여명
○ 주요기능 : 청년정책 발굴 및 제안, 청년 네트워킹 활동 등
○ 임기 : 위촉일로부터 1년(연임 가능)
○ 활동내용 : 분과별 회의, 기본교육, 워크숍, 정책제안 공유회, 청년 교류 행사 참여 등
○ 신청방법 : 영도구 홈페이지 공고문 참고",영도구,영도구,특정기간,특정기간,20250201,20260131,,,,,,,,,N,18,39,제한없음,무관,,,,5,부산 영도구,제한없음,제한없음,제한없음,20250108,20250203,제한없음
20250114005400210239,상담,청년희망챌린지 사업,"영도구,청년,사전등록",청년의 자립역량 강화를 위한 지역사회 지원망 구축,복지문화,취약계층 및 금융지원,"○ 목적 : 청년 공간을 거점으로 한 청년 자립 역량강화 및 청년 네트워크 활성화
○ 사업대상 : 영도구 거주 또는 활동하는 18~39세 청년
○ 사업장소 : 영도구 번영길 8, 3층(청년희망플랫폼 다이룸)
 ▷ 이용시간 : 24시간 연중무휴(지문 사전등록)
○ 주요내용 : 청년활동공간 제공, 개별 상담 및 진로탐색, 교육특강‧문화체험 프로그램 운영, 청년공동체 활동 지원 등",영도구,영도구,특정기간,특정기간,20250101,20251231,,,,,,,,,N,18,39,제한없음,무관,,,,25,부산 영도구,제한없음,제한없음,제한없음,20250101,20251231,제한없음
20250114005400210238,기타,영도 청년 자격증 응시료 지원사업,"어학시험,국가기술자격증,무관",미취업 청년의 취업준비 비용부담 완화 및 구직역량 강화 지원,일자리,취업,"○ 신청기간 : 2025.1.1. ~ 12.22.
○ 지원대상 : (신청일 기준) 영도구에 1년 이상 연속하여 주민등록을 둔 19 ~ 39세 미취업 청년(1986~2006년생)
※ 주 30시간 미만 임금근로자(불완전취업자)는 증빙서류 제출 시 미취업자로 간주하여 지원 가능
○ 지원내용 : 어학시험&middot;국가기술자격증 응시료를 1인 최대 10만원 지원(횟수 무관, 예산 소진 시까지)
※ 2025.1.1.부터 실시한 어학시험&middot;국가기술자격증 시험의 응시료만 지원
※ 시험성적 및 자격증 취득 여부와 무관",영도구,영도구,특정기간,특정기간,20250101,20251231,,영도구 홈페이지 '영도 청년 응시료 지원사업' 게시판에 신청서 및 신청서류 업로드,예산의 범위 내에서 지원 대상&middot;기준에 따라 신청 순 지원,https://www.yeongdo.go.kr/00672/04452/04144.web,"①응시료 지원 신청서 및 동의서 : 인적사항, 응시현황, 통장 및 계좌, 개인정보 동의 등
②유의사항 확인(약)서 : 공공재정 부정 청구 금지 및 부정이익 환수 등
③응시확인 증빙서류: 성적표, 응시확인서 등 증빙서류 중에서 택 1
④응시료 결제 영수증 사본
⑤행정정보 공동이용 사전동의서
⑥건강보험자격득실확인서 : 신청일 기준 10일 내 발급본, 주민등록번호 뒷자리 포함
⓻통장사본(응시자 명의)
⓼(불완전근로자만 해당)근로계약서[근로시간 명시, 사업체 정보(주소, 연락처 등) 및 날인 필수
※신청서류 등록시 파일 압축 후 파일 첨부에 추가","지급시기 :
- 매월 20일까지 신청 : 심사 후 익월 5일까지 지급 예정
- 11.21. ~ 12.22.까지 신청 : 심사 후 12.31.까지 지급 예정",,,N,19,39,제한없음,무관,,"(신청일 기준) 영도구에 1년 이상 연속하여 주민등록을 둔 19 ~ 39세 미취업 청년(1986~2006년생)
※ 주 30시간 미만 임금근로자(불완전취업자)는 증빙서류 제출 시 미취업자로 간주하여 지원 가능",,34,부산 영도구,제한없음,미취업자,제한없음,20250101,20251222,제한없음
20250114005400210237,프로그램,영도구 대학생 행정체험 연수사업,"하계,행정체험을,행정체험연수",관내 미취업 대학생의 공공기관 행정체험을 통한 취업역량 강화 ,일자리,취업,"ㅇ (목적) 행정체험을 통한 취업역량 강화 및 공직에 대한 이해도 제고 
ㅇ 운영기간(연2회)
  - 동계 : 1,2월 중 ※ 2025 동계 대학생 행정체험연수: &lsquo;24.12.30.~&rsquo;25.1.24.
  - 하계 : 6,7월 중 ※ 2024 하계 대학생 행정체험연수: &lsquo;24.7.1.~7.26.
ㅇ 연수대상 : 영도구에 1년이상 거주(주민등록)한 39세 이하의 전문대학 이상 재학생/ 동,하계 각 24명
ㅇ 연수기관 : 구청(부서), 관내 소재 대학 및 동삼해양클러스터기관 등
ㅇ 주요내용 :  행정체험, 취업역량강화 프로그램 운영 ",영도구,영도구,상시,기타,,,"ㅇ 운영기간(연2회)   - 동계 : 1,2월 중 ※ 2025 동계 대학생 행정체험연수: &lsquo;24.12.30.~&rsquo;25.1.24.   - 하계 : 6,7월 중 ※ 2024 하계 대학생 행정체험연수: &lsquo;24.7.1.~7.26.",,,,,,,,N,18,39,제한없음,무관,,,,30,부산 영도구,제한없음,미취업자,제한없음,,,제한없음
20250114005400210235,커뮤니티,사상구 청년활동지원 공모사업,"생각과,실현을,청년활동지원","청년들의 생각과 가치 실현을 위한 자율적인 활동 지원을 통하여, 지역사회와 청년들이 함께 성장할 수 있는 계기를 마련",참여권리,청년참여,"-구체적인 활동계획 가진 청년모임의 사업 추진에  필요한활동비 지원
-1개 단체당 300만원 내외(3개단체) 
",사상구,,특정기간,특정기간,20250101,20251231,,"-사상구 홈페이지 공고
- 방문 및 이메일(sine320@korea.kr) 접수 "," (1차 서류심사) 사업부서 신청자 자격검증 및 중복지원여부 조회
 (2차 면접심사) 1차 심사 적격팀에 대한 면접심사 진행 
   *심사위원회 구성(관련 국․과장, 청년정책위원, 민간위원 등)
 (3차 보조금 심의) 지방보조금관리위원회 심의 후 최종선정 ",,"① 사업신청서 ② 단체 소개서 ③ 사업(활동)계획서  ④ 개인정보수집 및 활용동의서
⑤ 신청자격 증빙서류",,,,N,19,39,제한없음,무관,,,,9,부산 사상구,제한없음,제한없음,제한없음,20250115,20250207,제한없음
20250114005400110232,채용,국제옵서버 인력 확대,"국제옵서버,양성,수집","해외 조업 원양어선 승선, IUU 어업 예방 및 감시와 과학자료 수집 활동을 하는
청년 국제옵서버 양성",일자리,취업,"국제옵서버 프로그램의 안정적 운영을 위한 옵서버 신규 양성,
옵서버 승선경비 지원 등 청년 일자리 제공",해양수산부,수산정책관,특정기간,특정기간,20250101,20251231,,"- 한국수산자원공단 '옵서버 교육대상자 모집' 공고 확인 후 지원서류 우편접수
   * 인터넷, 방문 접수 불가
- 신청기간은 '25. 8월 1~3주 예상중이나, 구체적 날짜는 별도 공지 참고 요망","교육대상자 선발(서류,면접심사: '25.9월 1~2주) &rarr; 옵서버 양성교육(13일간) &rarr; 최종시험(1일간)",https://www.fira.or.kr,"응시원서, 최종학력(재학) 증명서, 경력증명서, 국가기술자격증 사본, 영어능력평가 성적표 사본","- 옵서버 양성교육비는 무료
- 숙박 및 식사, 운임 등 일체 경비는 교육생 자체 부담
- 교육장소 : 부산 기장군(한국수산자원공단)",https://www.fira.or.kr,https://blog.naver.com/fira_sea,N,19,34,제한없음,무관,,"- 학력요건 추가 설명 
   : 전문대학 이상/ 단, 수산계 고등학교를 졸업하고 수산관련 국가기술자격증을 소지하거나 어업에 1년 
     이상 종사한 자는 예외로 인정
- 전공요건 추가 설명
   : 수산 및 관련 학문을 전공한 자/ 단, 수산계 고등학교를 졸업하고 수산관련 국가기술자격증을 
     소지하거나 어업에 1년 이상 종사한 자는 예외로 인정
- 추가 신청자격요건
  : 19세 이상으로 해외여행 결격사유가 없는 자, 영어로 의사소통이 가능한 자, 선박 승선이 가능한 자",국가공무원법 제33조 및 병역법 제76조 제1항의 결격사유에 해당하지 않아야 함,32,전국,기타,제한없음,기타,20250801,20250815,제한없음
20250114005400210228,기타,청년 구직응원 패키지 지원사업,"사진촬영비,3만원,이력서",자격증 응시료(10만원 내) 및 이력서 사진촬영비(3만원 내) 지원,일자리,취업,자격증 응시료(10만원 내) 및 이력서 사진촬영비(3만원 내) 지원,경제교통국,,상시,기타,,,연례반복,,,,,,,,N,18,39,제한없음,무관,,,,672,부산 금정구,제한없음,미취업자,제한없음,,,제한없음
20250114005400210226,채용,금정 청년정책 네트워크 및 체험형 인턴,"체험형,인턴,네트워크","청년정책 네트워크 및 정책을 직접 기획, 실행해보는 체험형 인턴 운영",참여권리,청년참여,"청년정책 네트워크 및 정책을 직접 기획, 실행해보는 체험형 인턴 운영",경제교통국,,상시,기타,,,연내추진,,,,,,,,N,18,39,제한없음,무관,,,,41,부산광역시,제한없음,제한없음,제한없음,,,제한없음
20250114005400210225,커뮤니티,청년 응원 멤버십(부산 금정구),"매칭하여,카페,구성",청년 팀 구성 후 관내 카페 등 청년네트워킹 장소에 매칭하여 청년 커뮤니티 활성화 지원,참여권리,권익보호,청년 팀 구성 후 관내 카페 등 청년네트워킹 장소에 매칭하여 청년 커뮤니티 활성화 지원,경제교통국,,상시,기타,,,연례반복,,,,,,,,N,18,39,제한없음,무관,,,,105,부산광역시,제한없음,제한없음,제한없음,,,제한없음
20250114005400210224,시설제공,부산시 금정구 청년창업문화촌 운영,"청년창업문화촌,입주기업,운영",청년창업문화촌 운영(청년창업지원시설),일자리,창업,"○ 시설명: 청년창업문화촌(서동로 82)
○ 주요사업
  - 입주기업 관리 및 시설 운영
  - 입주기업 네트워킹 프로그램 운영 등",경제교통국,,상시,기타,,,연례반복,,,,,,,,N,18,39,제한없음,무관,,,,240,부산광역시,제한없음,제한없음,제한없음,,,제한없음
20250114005400210223,기타,금정 청년 러스틱라이프 프로젝트,"로컬크리에이터,금정,지원사업",청년 로컬크리에이터 지원사업,일자리,창업,청년 로컬크리에이터 지원사업,경제교통국,,상시,기타,,,연례반복,,,,,,,,N,18,39,제한없음,무관,,,,188,부산 금정구,제한없음,제한없음,제한없음,,,제한없음
